,(Intercept),aspect,bldg,dforcore,dfresh,dmarine,elev,pfor,pgra,ptcc,pwet,road,slope,df,logLik,AICc,delta,weight
455,-5.777941828,,0.8610,0.6982,,,,0.4517,-5.7520,-0.5018,,,,7,-111.5312721,237.1155493,7.742866368,0.000259269
2499,-5.974719473,,0.8509,,,,,0.4641,-5.6270,-0.5244,,,0.0640,7,-111.5442715,237.1415481,7.768865169,0.00025592
2443,-6.113052077,,0.7073,,0.2744,,,,-6.0487,-0.3489,,,0.1053,7,-111.5484848,237.1499748,7.777291867,0.000254844
1076,-4.775859724,0.4839,0.8343,,,-0.1413,0.5615,,,,,0.3058,,7,-111.548803,237.1506111,7.777928128,0.000254763
1064,-5.072877797,0.4742,0.8647,-1.0768,,,0.6013,,,,,0.2939,,7,-111.5497736,237.1525524,7.779869403,0.000254516
2722,-5.86489036,0.4405,,,,,0.6131,,-5.1826,,0.2411,,0.1189,7,-111.55005,237.1531052,7.780422237,0.000254445
753,-6.103323176,,,,,-0.1619,0.8198,-0.3788,-5.9117,,0.3166,,,7,-111.5618049,237.176615,7.803932025,0.000251472
2226,-6.053087692,0.4409,,,,-0.3142,0.6178,,-5.8307,,,,0.1581,7,-111.6123324,237.2776701,7.904987124,0.000239081
1474,-6.177406245,0.4619,,,,,,0.3769,-5.8457,-0.6908,,0.3397,,7,-111.6157703,237.2845457,7.911862738,0.000238261
1175,-5.65305978,,0.7920,1.2045,,-0.1685,,,-5.5460,,,0.2934,,7,-111.6417882,237.3365815,7.963898562,0.000232142
399,-6.016601633,,0.7101,0.2993,0.2570,,,,-6.0712,-0.3298,,,,7,-111.6555671,237.3641394,7.991456402,0.000228965
1068,-4.734792238,0.4803,0.8713,,-0.0525,,0.5778,,,,,0.2944,,7,-111.6563796,237.3657643,7.993081365,0.000228779
411,-6.115590126,,0.7064,,0.2612,-0.0324,,,-6.0480,-0.3278,,,,7,-111.6590447,237.3710947,7.998411702,0.00022817
2274,-5.888721878,0.4347,,,,,0.6402,-0.2807,-5.3533,,,,0.1770,7,-111.6607811,237.3745675,8.001884506,0.000227774
1316,-4.749046886,0.4804,0.8265,,,,0.5451,,,-0.0699,,0.2922,,7,-111.6688029,237.390611,8.017928039,0.000225954
682,-5.891066592,0.4506,,,0.0277,,0.6047,,-5.2543,,0.2514,,,7,-111.6928222,237.4386496,8.065966626,0.000220592
2785,-5.986299708,,,,,,0.8078,-0.4268,-5.5590,,0.3368,,0.0571,7,-111.7010223,237.4550498,8.08236677,0.00021879
678,-5.887419024,0.4498,,-0.0185,,,0.6179,,-5.2176,,0.2525,,,7,-111.7013368,237.4556788,8.082995838,0.000218722
1415,-5.669933681,,0.7316,1.0087,,,,,-5.4299,-0.1775,,0.2714,,7,-111.7087907,237.4705866,8.097903625,0.000217097
1922,-6.138630343,0.4726,,,,,,,-5.4371,-0.4426,0.1829,0.3184,,7,-111.7119689,237.4769429,8.10425994,0.000216408
745,-6.010344655,,,,0.0401,,0.7861,-0.4226,-5.6564,,0.3407,,,7,-111.7192677,237.4915406,8.11885766,0.000214835
903,-5.597239153,,0.8080,1.3035,,,,,-5.4908,-0.2181,0.2076,,,7,-111.720978,237.4949611,8.122278128,0.000214468
3219,-5.962252107,,0.7785,,,-0.1518,,,-5.2455,,,0.2994,0.0898,7,-111.7268363,237.5066778,8.133994817,0.000213215
3207,-5.573699375,,0.8192,1.0731,,,,,-5.2390,,,0.2888,0.0906,7,-111.730915,237.5148353,8.14215229,0.000212347
1427,-6.01372582,,0.7048,,,-0.1290,,,-5.3797,-0.1571,,0.2824,,7,-111.7309811,237.5149673,8.142284335,0.000212333
807,-5.206558189,,0.8656,-1.4960,,,0.8292,,,-0.2286,0.3699,,,7,-111.7332379,237.5194811,8.14679808,0.000211854
711,-5.464225542,,1.0159,1.2986,,,,0.1836,-5.2386,,0.1978,,,7,-111.7333164,237.519638,8.146954981,0.000211838
741,-6.025949974,,,-0.1454,,,0.8149,-0.4235,-5.5311,,0.3435,,,7,-111.7335405,237.5200861,8.147403138,0.00021179
3459,-5.948039697,,0.7109,,,,,,-5.2301,-0.1937,,0.2739,0.0916,7,-111.7388122,237.5306295,8.157946563,0.000210677
219,-5.897644688,,0.9937,,0.1817,-0.1327,,0.2270,-5.4346,,,,,7,-111.7688047,237.5906147,8.21793168,0.000204452
2251,-5.830706954,,0.9831,,0.2108,,,0.1775,-5.2814,,,,0.0775,7,-111.8104609,237.6739271,8.301244096,0.00019611
723,-5.887811917,,1.0117,,,-0.1300,,0.2395,-5.1940,,0.1617,,,7,-111.8299158,237.7128369,8.340153894,0.000192332
906,-6.301508754,0.4588,,,0.2807,,,,-6.2682,-0.6190,0.1598,,,7,-111.8304694,237.713944,8.341260998,0.000192225
663,-5.504298477,,0.9003,1.4750,,-0.0996,,,-5.4008,,0.1998,,,7,-111.8379101,237.7288255,8.35614252,0.0001908
207,-5.680456319,,0.9851,0.5261,0.1904,,,0.1894,-5.3714,,,,,7,-111.8414048,237.7358149,8.363131926,0.000190134
3458,-6.058695468,0.4491,,,,,,,-5.3652,-0.4416,,0.3039,0.1758,7,-111.8420541,237.7371134,8.364430385,0.000190011
1265,-6.205406766,,,,,-0.3047,0.6343,-0.1354,-6.3433,,,0.2951,,7,-111.8511979,237.755401,8.382718039,0.000188282
2442,-6.248590043,0.4360,,,0.2811,,,,-6.2544,-0.6284,,,0.1828,7,-111.851907,237.7568191,8.384136132,0.000188148
186,-6.057715473,0.4524,,,-0.0347,-0.3190,0.6323,,-5.8214,,,,,7,-111.8623301,237.7776655,8.404982512,0.000186197
1705,-5.952259312,,,,0.0511,,0.5648,,-5.4988,,0.2507,0.2999,,7,-111.8647164,237.782438,8.40975498,0.000185753
3745,-5.929740855,,,,,,0.5875,,-5.4115,,0.2488,0.2975,0.0487,7,-111.8672382,237.7874817,8.414798687,0.000185286
2695,-5.467359607,,0.9126,1.3787,,,,,-5.2278,,0.2070,,0.0544,7,-111.8719377,237.7968806,8.424197583,0.000184417
182,-6.056219675,0.4525,,0.0233,,-0.3042,0.6088,,-5.8593,,,,,7,-111.8745964,237.8021979,8.429514944,0.000183927
2947,-5.953204608,,0.7719,,,,,,-5.2444,-0.2410,0.1894,,0.0612,7,-111.8759059,237.804817,8.432134041,0.000183686
1701,-5.935058872,,,-0.0229,,,0.5893,,-5.4052,,0.2529,0.2961,,7,-111.8925968,237.8381988,8.465515803,0.000180646
3249,-6.194150802,,,,,-0.3334,0.5947,,-6.3177,,,0.3208,0.0853,7,-111.8973997,237.8478045,8.475121548,0.000179781
811,-4.722973281,,0.8924,,-0.0803,,0.7944,,,-0.1835,0.3670,,,7,-111.9050895,237.8631842,8.490501222,0.000178403
915,-5.969970077,,0.7743,,,-0.0365,,,-5.2860,-0.2257,0.1902,,,7,-111.9078653,237.8687358,8.496052787,0.000177909
2088,-5.005400275,0.4635,0.9296,-1.0738,,,0.6262,,,,,,0.1863,7,-111.9106129,237.874231,8.501548021,0.000177421
2755,-5.819751448,,1.0008,,,,,0.1936,-5.0174,,0.1788,,0.0451,7,-111.9119547,237.8769146,8.504231614,0.000177183
567,-5.054770443,,0.9676,-1.1178,,-0.0643,0.7892,,,,0.3518,,,7,-111.9123014,237.877608,8.504925006,0.000177121
2599,-5.029770824,,0.9764,-1.0935,,,0.7755,,,,0.3522,,0.0452,7,-111.9223143,237.8976337,8.524950763,0.000175357
2203,-5.925843188,,0.8662,,0.2196,-0.0856,,,-5.4597,,,,0.0917,7,-111.9264278,237.9058608,8.53317783,0.000174637
2100,-4.703490578,0.4711,0.9081,,,-0.1285,0.5863,,,,,,0.1931,7,-111.9309991,237.9150033,8.542320361,0.00017384
559,-5.009090551,,0.9798,-1.0259,-0.0234,,0.7905,,,,0.3583,,,7,-111.9385588,237.9301227,8.557439731,0.000172531
2191,-5.72570074,,0.8780,0.5394,0.2160,,,,-5.4476,,,,0.0925,7,-111.9390811,237.9311675,8.558484498,0.000172441
615,-5.043577151,,0.9607,-1.1172,,,0.7897,-0.0306,,,0.3625,,,7,-111.9398866,237.9327783,8.560095337,0.000172302
234,-5.931347884,0.4483,,,0.0605,,0.5944,-0.2569,-5.5069,,,,,7,-111.9464883,237.9459817,8.573298742,0.000171168
215,-5.550452763,,1.0127,1.2457,,-0.2157,,0.2869,-5.5557,,,,,7,-111.9472516,237.9475084,8.574825441,0.000171038
2851,-4.71788777,,0.8929,,,,0.7319,,,-0.1586,0.3583,,0.0523,7,-111.9512504,237.955506,8.582822982,0.000170355
867,-4.71499077,,0.9210,,,,0.7158,0.0859,,-0.2034,0.3552,,,7,-111.9557806,237.9645665,8.591883482,0.000169585
458,-6.303095888,0.4442,,,0.2636,,,0.2365,-6.4934,-0.7746,,,,7,-111.9585174,237.97004,8.597357016,0.000169122
159,-5.7465434,,0.8594,0.6909,0.1917,-0.1044,,,-5.6171,,,,,7,-111.9641563,237.9813177,8.60863474,0.000168171
1209,-6.180008122,,,,-0.0182,-0.3365,0.6027,,-6.2683,,,0.3182,,7,-111.9711812,237.9953676,8.62268466,0.000166994
571,-4.710385016,,0.9660,,-0.0932,-0.1071,0.7954,,,,0.3480,,,7,-111.9740554,238.001116,8.628432998,0.000166514
1205,-6.181115704,,,0.0153,,-0.3287,0.5900,,-6.2994,,,0.3188,,7,-111.9744313,238.0018679,8.629184879,0.000166452
819,-4.721358708,,0.8978,,,-0.0183,0.7363,,,-0.1469,0.3622,,,7,-111.9784371,238.0098794,8.637196401,0.000165786
230,-5.944220616,0.4466,,-0.1737,,,0.6337,-0.2537,-5.3426,,,,,7,-111.981222,238.0154492,8.642766222,0.000165325
2340,-4.693662676,0.4723,0.8650,,,,0.5722,,,-0.1220,,,0.1954,7,-111.9858956,238.0247963,8.652113369,0.000164554
2148,-4.654551275,0.4717,0.9852,,,,0.5390,0.1029,,,,,0.1837,7,-111.9956689,238.0443429,8.671659933,0.000162954
2092,-4.667293973,0.4703,0.9316,,-0.0511,,0.5997,,,,,,0.1872,7,-112.0181961,238.0893973,8.716714367,0.000159324
2603,-4.683331086,,0.9780,,-0.0558,,0.7511,,,,0.3523,,0.0444,7,-112.0286707,238.1103466,8.737663584,0.000157664
2611,-4.700279248,,0.9620,,,-0.0620,0.7223,,,,0.3452,,0.0512,7,-112.035572,238.1241492,8.751466189,0.00015658
619,-4.69000638,,0.9618,,-0.0615,,0.7689,-0.0334,,,0.3627,,,7,-112.0445879,238.142181,8.769498016,0.000155174
2707,-5.889285868,,0.8759,,,-0.0786,,,-5.0887,,0.1830,,0.0566,7,-112.0554992,238.1640036,8.791320593,0.00015349
1426,-6.146828276,0.4613,,,,-0.1312,,,-5.5653,-0.3981,,0.3126,,7,-112.0623115,238.1776282,8.804945222,0.000152448
2659,-4.688940937,,0.9584,,,,0.7218,-0.0254,,,0.3545,,0.0499,7,-112.0632053,238.1794159,8.806732913,0.000152312
627,-4.700642903,,0.9666,,,-0.0608,0.7244,0.0044,,,0.3509,,,7,-112.0637138,238.1804329,8.807749893,0.000152235
1481,-6.38306602,,,,0.2630,,,0.3433,-6.8753,-0.7825,,0.3069,,7,-112.0876806,238.2283665,8.855683521,0.000148629
2259,-5.874189631,,0.9983,,,-0.1876,,0.2804,-5.2735,,,,0.0617,7,-112.094962,238.2429292,8.870246227,0.000147551
1414,-5.908826558,0.4589,,0.5701,,,,,-5.4991,-0.4197,,0.2965,,7,-112.12534,238.3036852,8.931002224,0.000143136
56,-5.094872053,0.4739,0.8959,-1.2151,,-0.1388,0.6541,,,,,,,7,-112.1382602,238.3295256,8.956842642,0.000141299
1929,-6.324187579,,,,0.2774,,,,-6.4332,-0.5477,0.1659,0.2889,,7,-112.1466658,238.3463368,8.973653852,0.000140116
60,-4.728629795,0.4826,0.9047,,-0.1274,-0.1988,0.6897,,,,,,,7,-112.1551636,238.3633324,8.990649456,0.00013893
296,-5.1580736,0.4736,0.8295,-1.4233,,,0.6548,,,-0.1731,,,,7,-112.1558255,238.3646562,8.991973236,0.000138838
356,-4.691131844,0.4868,0.9286,,,,0.5193,0.2440,,-0.2406,,,,7,-112.1574628,238.3679309,8.995247899,0.000138611
116,-4.694703395,0.4814,0.9894,,,-0.1560,0.5486,0.1704,,,,,,7,-112.1767828,238.4065709,9.03388791,0.000135959
2247,-5.485311102,,0.9887,1.0061,,,,0.2205,-5.1863,,,,0.0650,7,-112.1882001,238.4294054,9.056722402,0.000134416
410,-6.261872784,0.4461,,,0.2680,-0.0164,,,-6.2893,-0.5983,,,,7,-112.1934226,238.4398505,9.067167478,0.000133715
398,-6.253042522,0.4460,,0.0020,0.2708,,,,-6.2733,-0.6019,,,,7,-112.1950123,238.4430299,9.070346909,0.000133503
104,-5.005547297,0.4734,0.9855,-1.1053,,,0.5958,0.1211,,,,,,7,-112.1962639,238.4455329,9.072849938,0.000133336
2218,-5.839709534,0.4364,,,0.0449,,0.5107,,-5.3103,,,,0.1478,7,-112.2059702,238.4649456,9.092262623,0.000132048
1604,-4.805637615,0.5006,1.0185,,,,,0.3165,,,0.2024,0.3877,,7,-112.209009,238.4710231,9.098340128,0.000131647
407,-5.656969311,,0.7513,1.1524,,-0.1281,,,-5.6343,-0.1999,,,,7,-112.2155081,238.4840215,9.111338496,0.000130795
2214,-5.852074759,0.4355,,-0.0985,,,0.5354,,-5.2374,,,,0.1461,7,-112.2270306,238.5070665,9.134383521,0.000129296
2439,-5.624277637,,0.7448,1.0347,,,,,-5.4563,-0.2424,,,0.0881,7,-112.2310932,238.5151916,9.142508624,0.000128772
1674,-5.985814631,0.4732,,,0.1787,,,,-5.2211,,0.1617,0.3584,,7,-112.256732,238.5664692,9.193786267,0.000125512
48,-5.004384221,0.4720,0.9144,-1.0526,-0.0240,,0.6376,,,,,,,7,-112.2647431,238.5824914,9.209808436,0.000124511
2199,-5.542495678,,0.8477,1.2800,,-0.1612,,,-5.4475,,,,0.0836,7,-112.2773545,238.6077143,9.235031289,0.00012295
2451,-5.964649112,,0.7246,,,-0.1065,,,-5.3835,-0.2297,,,0.0865,7,-112.2898188,238.6326428,9.259959834,0.000121428
308,-4.716970904,0.4802,0.8580,,,-0.1092,0.5794,,,-0.0637,,,,7,-112.3010687,238.6551425,9.28245956,0.000120069
108,-4.657008833,0.4810,0.9854,,-0.0546,,0.5678,0.1213,,,,,,7,-112.3065238,238.6660527,9.293369747,0.000119416
300,-4.701164027,0.4814,0.8542,,-0.0772,,0.6248,,,-0.1319,,,,7,-112.3111823,238.6753698,9.302686868,0.000118861
3210,-5.940678968,0.4553,,,0.1825,,,,-5.2435,,,0.3572,0.1614,7,-112.3262981,238.7056015,9.332918475,0.000117078
3588,-4.851534539,0.4862,0.8523,,,,,,,,0.2301,0.3609,0.1763,7,-112.3290222,238.7110497,9.338366677,0.000116759
3297,-5.948204384,,,,,,0.5852,-0.1984,-5.6184,,,0.2656,0.0920,7,-112.3379828,238.7289708,9.356287847,0.000115718
3140,-4.736382254,0.4825,1.0194,,,,,0.3608,,,,0.3876,0.1771,7,-112.3651538,238.7833127,9.410629745,0.000112616
1257,-5.984954676,,,,0.0738,,0.5394,-0.1875,-5.7729,,,0.2705,,7,-112.3707114,238.7944281,9.421745096,0.000111992
1139,-4.687881573,,0.9698,,,-0.1915,0.5071,0.2619,,,,0.3322,,7,-112.4000962,238.8531976,9.480514601,0.000108749
3714,-5.914249517,0.4603,,,,,,,-4.9438,,0.1519,0.3583,0.1436,7,-112.4201457,238.8932966,9.520613662,0.00010659
2946,-6.073760418,0.4441,,,,,,,-5.4542,-0.5232,0.1381,,0.1525,7,-112.4219736,238.8969524,9.524269406,0.000106395
1253,-5.986773959,,,-0.1896,,,0.5860,-0.1854,-5.5465,,,0.2664,,7,-112.4230551,238.8991154,9.526432401,0.00010628
1826,-4.855643815,0.4607,,,,,0.6476,,,-0.4047,0.3300,0.3045,,7,-112.4291844,238.9113739,9.538690927,0.000105631
174,-5.912816728,0.4460,,-0.2191,0.0449,,0.5166,,-5.3015,,,,,7,-112.4316889,238.9163831,9.543700122,0.000105367
1548,-4.858210523,0.4947,0.8412,,0.1299,,,,,,0.2488,0.3541,,7,-112.4329967,238.9189986,9.546315655,0.000105229
1379,-4.676039784,,0.9084,,,,0.4756,0.3346,,-0.2632,,0.3188,,7,-112.4331826,238.9193704,9.546687413,0.00010521
2737,-6.032062476,,,,,-0.2570,0.6686,,-5.8183,,0.2138,,0.0500,7,-112.4380902,238.9291857,9.556502675,0.000104694
3465,-6.301240663,,,,0.2743,,,,-6.5286,-0.5463,,0.2707,0.0978,7,-112.4396278,238.9322607,9.559577743,0.000104534
697,-6.027983409,,,,-0.0387,-0.2682,0.6921,,-5.7914,,0.2196,,,7,-112.4492117,238.9514285,9.578745556,0.000103537
2498,-6.082681266,0.4348,,,,,,0.2394,-5.6785,-0.6875,,,0.1562,7,-112.4492281,238.9514613,9.57877834,0.000103535
1348,-4.777703039,0.4948,0.9579,,,,,0.5199,,-0.2820,,0.3854,,7,-112.4504959,238.9539969,9.581313934,0.000103404
1178,-6.053277936,0.4670,,,0.1581,-0.1545,,,-5.4826,,,0.3613,,7,-112.4517753,238.9565557,9.58387276,0.000103271
693,-6.008919489,,,0.0842,,-0.2540,0.6654,,-5.8359,,0.2189,,,7,-112.4640122,238.9810296,9.608346612,0.000102015
3218,-6.000353816,0.4551,,,,-0.1992,,,-5.2142,,,0.3680,0.1616,7,-112.4731602,238.9993256,9.626642628,0.000101086
1682,-6.021584771,0.4715,,,,-0.1487,,,-5.1822,,0.1415,0.3641,,7,-112.4976956,239.0483963,9.675713339,9.86E-05
1127,-4.97221477,,0.9666,-1.0539,,,0.5462,0.1948,,,,0.3089,,7,-112.5124196,239.0778445,9.705161491,9.72E-05
962,-6.128723458,0.4507,,,,,,0.1964,-5.7113,-0.6459,0.1192,,,7,-112.5209747,239.0949547,9.722271706,9.64E-05
1433,-6.310483997,,,,0.2594,-0.0483,,,-6.5344,-0.5210,,0.2756,,7,-112.5270976,239.1072003,9.734517328,9.58E-05
2289,-6.087921285,,,,,-0.2677,0.6762,-0.2434,-6.0978,,,,0.0959,7,-112.5313927,239.1157906,9.743107579,9.54E-05
1421,-6.300621549,,,-0.0546,0.2703,,,,-6.4740,-0.5350,,0.2716,,7,-112.54033,239.1336651,9.760982128,9.45E-05
1079,-5.078165251,,0.8269,-1.1857,,-0.1505,0.6281,,,,,0.2942,,7,-112.5415692,239.1361437,9.763460701,9.44E-05
1670,-5.679381534,0.4718,,0.8857,,,,,-5.1131,,0.1684,0.3476,,7,-112.5461714,239.1453479,9.772664955,9.40E-05
3241,-5.931175293,,,,0.0671,,0.4718,,-5.6370,,,0.3012,0.0751,7,-112.5564055,239.1658161,9.793133165,9.30E-05
3171,-4.642551709,,0.9628,,,,0.4863,0.1912,,,,0.3130,0.0879,7,-112.5626343,239.1782739,9.805590872,9.24E-05
1226,-5.959331829,0.4628,,,0.1881,,,-0.0542,-5.2741,,,0.3404,,7,-112.5761906,239.2053864,9.832703435,9.12E-05
1100,-4.737362764,0.4904,0.9989,,0.0889,,,0.3611,,,,0.3803,,7,-112.5829067,239.2188186,9.84613566,9.06E-05
1166,-5.856439615,0.4649,,0.3315,0.1710,,,,-5.3186,,,0.3472,,7,-112.5842566,239.2215185,9.84883551,9.05E-05
1108,-4.77281612,0.4936,1.0079,,,-0.1258,,0.4126,,,,0.3983,,7,-112.5876379,239.228281,9.855597989,9.02E-05
1083,-4.717907799,,0.8352,,-0.1118,-0.2012,0.6522,,,,,0.2954,,7,-112.5879679,239.2289409,9.856257952,9.01E-05
902,-5.864036267,0.4564,,0.8152,,,,,-5.6430,-0.4987,0.1546,,,7,-112.590481,239.2339671,9.861284164,8.99E-05
3111,-5.007636762,,0.8568,-1.0928,,,0.5986,,,,,0.2847,0.0958,7,-112.5983253,239.2496558,9.876972819,8.92E-05
1730,-5.936881241,0.4689,,,,,,-0.0739,-4.9491,,0.1752,0.3423,,7,-112.6013245,239.2556543,9.882971301,8.89E-05
3237,-5.939091475,,,-0.1522,,,0.5102,,-5.4828,,,0.2964,0.0731,7,-112.6016935,239.2563922,9.883709223,8.89E-05
3123,-4.702495515,,0.8281,,,-0.1376,0.5579,,,,,0.2959,0.0994,7,-112.6060487,239.2651026,9.89241959,8.85E-05
1197,-6.005729054,,,-0.2946,0.0711,,0.4802,,-5.5676,,,0.3002,,7,-112.6070713,239.2671479,9.894464897,8.84E-05
249,-6.07561159,,,,-0.0122,-0.2716,0.6768,-0.2288,-6.0615,,,,,7,-112.6265637,239.3061327,9.933449683,8.67E-05
245,-6.08741904,,,-0.0342,,-0.2659,0.6702,-0.2304,-6.0700,,,,,7,-112.6278642,239.3087335,9.936050529,8.66E-05
1319,-5.103432649,,0.7882,-1.3193,,,0.6232,,,-0.1341,,0.2762,,7,-112.6289193,239.3108438,9.938160845,8.65E-05
466,-6.169227104,0.4440,,,,-0.1103,,0.2711,-5.9041,-0.6763,,,,7,-112.6300671,239.3131393,9.940456364,8.64E-05
1131,-4.639395323,,0.9657,,-0.0328,,0.5058,0.1965,,,,0.3115,,7,-112.6321785,239.3173622,9.944679234,8.62E-05
2438,-5.836815338,0.4360,,0.6629,,,,,-5.5262,-0.5108,,,0.1668,7,-112.6344058,239.3218168,9.949133793,8.60E-05
1985,-6.16667109,,,,,,,0.3031,-5.9213,-0.6563,0.1197,0.3158,,7,-112.6346535,239.3223122,9.949629194,8.60E-05
2450,-6.075275316,0.4353,,,,-0.0904,,,-5.5291,-0.5020,,,0.1669,7,-112.6361767,239.3253585,9.952675567,8.59E-05
1544,-4.753647217,0.4958,0.8384,0.3271,,,,,,,0.2397,0.3537,,7,-112.6390944,239.331194,9.958510999,8.56E-05
1556,-4.8532503,0.4940,0.8351,,,0.0097,,,,,0.2381,0.3534,,7,-112.6523641,239.3577334,9.985050463,8.45E-05
1796,-4.858520644,0.4943,0.8283,,,,,,,-0.0114,0.2373,0.3535,,7,-112.6524531,239.3579115,9.985228478,8.45E-05
3206,-5.666884366,0.4531,,0.7139,,,,,-5.0549,,,0.3455,0.1571,7,-112.6569285,239.3668621,9.994179164,8.41E-05
1489,-6.264397537,,,,,-0.1632,,0.3881,-6.2783,-0.6805,,0.3284,,7,-112.6586776,239.3703604,9.997677427,8.40E-05
914,-6.106536836,0.4540,,,,-0.0297,,,-5.5418,-0.5009,0.1434,,,7,-112.6603519,239.373709,10.001026,8.38E-05
1174,-5.782079973,0.4655,,0.8477,,-0.2023,,,-5.4176,,,0.3547,,7,-112.6614771,239.3759594,10.00327639,8.37E-05
454,-5.953028971,0.4445,,0.5064,,,,0.2458,-5.8100,-0.6691,,,,7,-112.6747841,239.4025734,10.02989041,8.26E-05
1096,-4.706276886,0.4914,1.0059,0.0968,,,,0.3751,,,,0.3821,,7,-112.6874895,239.4279842,10.05530126,8.16E-05
1071,-5.003644368,,0.8521,-1.0861,-0.0064,,0.6018,,,,,0.2839,,7,-112.6964446,239.4458944,10.07321145,8.09E-05
1331,-4.703002574,,0.8116,,,-0.1310,0.5564,,,-0.0223,,0.2940,,7,-112.7102886,239.4735825,10.10089948,7.97E-05
3266,-5.871911277,0.4512,,,,,,-0.0205,-4.9427,,,0.3462,0.1574,7,-112.7140352,239.4810757,10.10839267,7.94E-05
3363,-4.678475321,,0.8152,,,,0.5417,,,-0.0756,,0.2833,0.0987,7,-112.718054,239.4891132,10.11643027,7.91E-05
3115,-4.663146164,,0.8587,,-0.0406,,0.5640,,,,,0.2863,0.0954,7,-112.7224503,239.4979058,10.12522285,7.88E-05
1234,-6.00994925,0.4651,,,,-0.1973,,0.0320,-5.2589,,,0.3650,,7,-112.7384466,239.5298985,10.15721552,7.75E-05
3521,-6.148119885,,,,,,,0.3484,-5.9866,-0.6869,,0.3081,0.0675,7,-112.7721373,239.5972797,10.22459675,7.50E-05
1323,-4.678907748,,0.8130,,-0.0553,,0.5822,,,-0.0902,,0.2802,,7,-112.7874807,239.6279667,10.25528369,7.38E-05
1634,-4.812565553,0.4564,,,,,0.6788,-0.3029,,,0.3582,0.2863,,7,-112.8035365,239.6600783,10.28739532,7.26E-05
1477,-6.041621846,,,0.3685,,,,0.3476,-6.0480,-0.6769,,0.3082,,7,-112.805532,239.6640693,10.29138632,7.25E-05
3084,-4.777019243,0.4694,0.8057,,0.1135,,,,,,,0.3361,0.1955,7,-112.810394,239.6737931,10.30111015,7.21E-05
969,-6.304296738,,,,0.2741,,,0.1848,-6.6073,-0.7498,0.1125,,,7,-112.8265776,239.7061605,10.33347751,7.10E-05
406,-5.89016508,0.4458,,0.7200,,-0.0980,,,-5.7072,-0.4733,,,,7,-112.8675874,239.7881801,10.41549712,6.81E-05
2729,-5.851260868,,,,0.0238,,0.5950,,-5.3457,,0.2329,,0.0379,7,-112.8822469,239.8174989,10.44481593,6.71E-05
2953,-6.27229917,,,,0.2829,,,,-6.4338,-0.6245,0.1283,,0.0808,7,-112.8876157,239.8282365,10.45555354,6.68E-05
2725,-5.869446189,,,-0.0891,,,0.6096,,-5.3052,,0.2342,,0.0372,7,-112.8876508,239.8283068,10.45562383,6.68E-05
1925,-5.889469807,,,0.7406,,,,,-5.7123,-0.4351,0.1623,0.2898,,7,-112.8923637,239.8377325,10.46504957,6.65E-05
685,-5.889594599,,,-0.1349,0.0251,,0.6011,,-5.3270,,0.2365,,,7,-112.8957773,239.8445597,10.47187673,6.62E-05
3969,-6.093415174,,,,,,,,-5.5697,-0.4469,0.1525,0.2909,0.0662,7,-112.9070923,239.8671898,10.49450682,6.55E-05
1222,-5.683936706,0.4617,,0.6880,,,,-0.0052,-5.0719,,,0.3377,,7,-112.9151297,239.8832646,10.51058163,6.50E-05
2505,-6.301918675,,,,0.2715,,,0.2268,-6.7099,-0.7857,,,0.0881,7,-112.9212028,239.8954107,10.52272775,6.46E-05
1937,-6.123922763,,,,,-0.0640,,,-5.6427,-0.4259,0.1467,0.2965,,7,-112.9304338,239.9138729,10.54118991,6.40E-05
921,-6.244325893,,,,0.2898,0.0527,,,-6.3672,-0.6304,0.1453,,,7,-112.9405716,239.9341484,10.5614654,6.33E-05
2233,-6.030357123,,,,-0.0348,-0.3171,0.6223,,-5.9523,,,,0.0727,7,-112.9431607,239.9393266,10.56664358,6.32E-05
2281,-5.917574679,,,,0.0619,,0.5937,-0.2831,-5.6713,,,,0.0949,7,-112.9476468,239.9482988,10.57561579,6.29E-05
806,-5.457304137,0.4551,,-2.0023,,,0.7974,,,-0.5404,0.3268,,,7,-112.9506962,239.9543977,10.58171471,6.27E-05
909,-6.229061973,,,0.1315,0.2755,,,,-6.4388,-0.6119,0.1364,,,7,-112.9544786,239.9619624,10.58927941,6.25E-05
2229,-6.019681635,,,0.0537,,-0.3032,0.5979,,-5.9912,,,,0.0735,7,-112.9553801,239.9637655,10.59108252,6.24E-05
3092,-4.795720925,0.4697,0.7935,,,-0.0534,,,,,,0.3421,0.1907,7,-112.9647208,239.9824468,10.60976381,6.18E-05
3080,-4.734194263,0.4697,0.8044,0.1414,,,,,,,,0.3371,0.1905,7,-112.9806674,240.01434,10.64165699,6.09E-05
3332,-4.77849201,0.4690,0.8030,,,,,,,0.0015,,0.3377,0.1901,7,-112.9833093,240.0196238,10.64694082,6.07E-05
2277,-5.933262283,,,-0.1819,,,0.6340,-0.2792,-5.5070,,,,0.0923,7,-112.9838066,240.0206184,10.64793544,6.07E-05
473,-6.313249624,,,,0.2594,-0.0384,,0.2415,-6.7361,-0.7763,,,,7,-112.9943437,240.0416925,10.66900954,6.00E-05
189,-5.9976723,,,0.1070,-0.0385,-0.3164,0.6179,,-5.9655,,,,,7,-112.998554,240.0501132,10.67743026,5.98E-05
461,-6.325613062,,,-0.1186,0.2698,,,0.2370,-6.6696,-0.7841,,,,7,-113.0016765,240.0563583,10.68367532,5.96E-05
